ClipName,Frame,RootT.x,RootT.y,RootT.z,FootLeftT.x,FootLeftT.y,FootLeftT.z,FootRightT.x,FootRightT.y,FootRightT.z,FootLeftV.x,FootLeftV.y,FootLeftV.z,FootRightV.x,FootRightV.y,FootRightV.z,rootV.x,rootV.x,rootV.x,RootQ.x,RootQ.y,RootQ.z,RootQ.w
Turn45Left,76,-329.5991,88.44952,1285.52,0.9520569,-80.14634,-16.40604,10.91735,-64.40231,-33.38861,-0.00206604,0.009501902,0.140979,0.006396755,-0.01178182,-0.1111015,-0.03047326,-0.02048594,0.153899,0,0,0,1
Turn45Left,77,-329.522,88.84171,1289.711,1.068514,-80.5705,-19.80528,9.883568,-65.83452,-28.14894,0.002568563,0.01307297,0.1397013,0.003881919,-0.01413854,-0.1133082,-0.03445953,-0.04774043,0.1746557,0,0,0,1
Turn45Left,78,-329.3358,89.366,1293.873,1.022346,-81.07555,-23.91007,8.416548,-68.74342,-19.89544,0.006207275,0.0174764,0.1387085,-0.001538936,-0.01683528,-0.1368262,-0.04890067,-0.0969635,0.2751167,0,0,0,1
Turn45Left,79,-329.0704,89.7606,1298.012,0.682399,-81.39615,-26.37788,6.99579,-72.08311,-12.46791,0.008846029,0.01315358,0.1379924,-0.01133158,-0.01068649,-0.08226045,-0.04735858,-0.1113228,0.2475841,0,0,0,1
Turn45Left,80,-328.7557,89.74384,1302.139,0.2624119,-81.29264,-29.34668,5.278279,-75.48351,-1.436063,0.01048991,-0.0005589803,0.1375692,-0.01399957,0.003450267,-0.09895986,-0.05725037,-0.1133466,0.3677283,0,0,0,1
Turn45Left,81,-328.4217,89.31087,1306.262,-0.03686529,-80.81393,-31.45424,4.259654,-76.96626,7.420047,0.01113383,-0.01443227,0.1374227,-0.009975906,0.01595688,-0.07025197,-0.03395419,-0.049425,0.2952037,0,0,0,1
Turn45Left,82,-328.0983,88.45689,1310.389,-0.2863759,-80.00893,-33.55902,3.554845,-77.11446,16.1936,0.01078084,-0.02846603,0.137557,-0.00831702,0.02683334,-0.07015928,-0.02349361,-0.004940033,0.2924516,0,0,0,1
Turn45Left,83,-327.8154,87.44165,1314.528,-0.158732,-78.92654,-36.43466,3.517911,-76.43107,26.54119,0.009430949,-0.0338412,0.1379801,0.004254797,0.03607966,-0.09585483,-0.00123113,0.02277959,0.34492,0,0,0,1
Turn45Left,84,-327.6029,86.44407,1318.689,0.1286199,-77.61566,-38.23347,4.095088,-75.41905,32.75294,0.007082113,-0.03325272,0.13868,0.009578397,0.04369609,-0.05996018,0.01923922,0.03373388,0.2070583,0,0,0,1
Turn45Left,85,-327.4908,85.33784,1322.879,0.0617246,-76.12521,-41.41594,4.525525,-74.58136,35.17666,0.003737386,-0.03687413,0.1396647,-0.002229844,0.04968185,-0.1060825,0.0143479,0.02792308,0.08079045,0,0,0,1
Turn45Left,86,-327.3295,84.44209,1327.107,0.07761878,-74.50407,-44.42197,4.639043,-74.39223,34.22212,0.00537618,-0.02985865,0.1409342,0.0005298058,0.05403798,-0.100201,0.003783941,0.006304169,-0.03181801,0,0,0,1
Turn45Left,87,-326.9754,83.99747,1331.381,-0.4783687,-72.6022,-47.45527,4.812684,-74.71872,30.02485,0.01180216,-0.01482061,0.1424845,-0.01853292,0.06339543,-0.1011097,0.005788008,-0.01088282,-0.139909,0,0,0,1
Turn45Left,88,-326.4674,83.5828,1335.711,-1.113256,-70.42166,-50.73648,4.865607,-75.14998,25.07957,0.0169342,-0.01382217,0.1443156,-0.0211629,0.07268474,-0.109374,0.001764123,-0.0143753,-0.1648427,0,0,0,1
Turn45Left,89,-325.8443,85.52399,1340.104,-2.226396,-68.23957,-54.00649,4.395189,-77.35267,17.56574,0.02077128,0.06470642,0.1464355,-0.03710466,0.07273636,-0.1090003,-0.01568061,-0.07342301,-0.250461,0,0,0,1
Turn45Left,90,-325.1449,87.83717,1344.569,-3.41946,-66.34285,-55.58096,3.669107,-79.5327,11.02109,0.02331136,0.07710572,0.1488322,-0.03976881,0.06322403,-0.05248235,-0.02420271,-0.0726677,-0.2181549,0,0,0,1
Turn45Left,91,-324.4082,88.67512,1349.114,-5.342196,-62.58044,-54.51917,2.934591,-79.89951,5.061413,0.0245575,0.02793172,0.1515137,-0.06409119,0.1254135,0.03539327,-0.02448388,-0.01222712,-0.1986559,0,0,0,1
Turn45Left,92,-323.673,88.84131,1353.748,-7.064481,-60.20442,-51.21003,2.436207,-79.76818,0.1367121,0.02450765,0.005539703,0.1544759,-0.05740951,0.07920074,0.1103046,-0.01661281,0.004377746,-0.1641567,0,0,0,1
Turn45Left,93,-322.9781,89.10724,1358.48,-8.548272,-59.31569,-45.59462,2.421793,-80.14993,-5.824113,0.02316284,0.008864339,0.157727,-0.04945971,0.02962456,0.1871802,-0.0004804452,-0.01272481,-0.1986942,0,0,0,1
Turn45Left,94,-322.3624,89.78389,1363.318,-9.110871,-60.15623,-40.60824,2.758677,-80.75115,-9.804788,0.02052205,0.02255503,0.1612549,-0.01875331,-0.02801819,0.1662127,0.01122945,-0.02004089,-0.1326892,0,0,0,1
Turn45Left,95,-321.8648,90.5528,1368.138,-9.809342,-62.62934,-33.00391,2.812775,-81.4241,-15.02354,0.01658732,0.02563019,0.1606852,-0.02328237,-0.08243701,0.2534775,0.001803271,-0.02243169,-0.1739585,0,0,0,1
Turn45Left,96,-321.5241,91.24137,1372.831,-9.87788,-65.83138,-26.57272,3.100897,-82.02103,-18.61382,0.01135661,0.02295252,0.1564128,-0.00228459,-0.1067347,0.2143731,0.009604056,-0.01989746,-0.1196758,0,0,0,1
Turn45Left,97,-321.3792,91.67708,1377.421,-9.675745,-69.34651,-19.4578,3.61213,-82.39415,-21.74369,0.004829915,0.01452357,0.1529989,0.006737836,-0.117171,0.237164,0.01704111,-0.01243744,-0.1043293,0,0,0,1
Turn45Left,98,-321.4689,91.68734,1381.935,-9.522919,-73.45307,-8.688725,4.347036,-82.39574,-25.48289,-0.002990723,0.0003420512,0.1504679,0.00509421,-0.1368853,0.3589692,0.02449687,-5.289714E-05,-0.1246398,0,0,0,1
Turn45Left,99,-321.6541,91.09959,1386.399,-9.294748,-75.30978,0.0378046,4.868812,-81.87801,-28.18499,-0.006171672,-0.01959152,0.1487956,0.00760568,-0.06189016,0.2908843,0.01739252,0.01725744,-0.09007002,0,0,0,1
Turn45Left,100,-321.7742,90.07877,1390.839,-8.819736,-75.63853,9.050276,5.380802,-81.0023,-30.37114,-0.004003906,-0.03402761,0.1480021,0.01583373,-0.01095835,0.3004157,0.01706634,0.02919032,-0.07287166,0,0,0,1
Turn45Left,101,-321.8366,88.94253,1395.281,-8.024492,-74.99941,17.63622,5.60876,-79.99193,-32.61918,-0.002081299,-0.0378746,0.1480794,0.02650814,0.02130381,0.286198,0.007598607,0.0336792,-0.07493464,0,0,0,1
Turn45Left,102,-321.8486,87.74734,1399.752,-6.512254,-73.95251,27.24524,5.789683,-78.79192,-35.23804,-0.0003977458,-0.03983943,0.1490194,0.05040795,0.0348966,0.3203008,0.00603075,0.04000015,-0.08729528,0,0,0,1
Turn45Left,103,-321.8173,86.54967,1404.277,-5.506741,-73.05791,31.06299,5.582648,-77.34737,-38.3381,0.001041667,-0.03992259,0.1508341,0.03351709,0.02982,0.1272584,-0.006901153,0.04815165,-0.1033353,0,0,0,1
Turn45Left,104,-321.7501,85.40594,1408.882,-3.79347,-72.87569,32.30342,6.025445,-75.60332,-42.00863,0.00223999,-0.03812408,0.1535238,0.05710902,0.006074016,0.04134769,0.01475991,0.05813497,-0.1223509,0,0,0,1
Turn45Left,105,-321.6543,84.72585,1413.594,-2.246633,-73.71432,30.08199,6.878392,-73.71698,-45.5315,0.00319519,-0.02266973,0.1570719,0.05156126,-0.0279541,-0.0740476,0.02843154,0.06287816,-0.1174292,0,0,0,1
Turn45Left,106,-321.537,84.97372,1418.44,-1.680627,-75.37067,25.58923,7.823643,-71.88519,-48.56323,0.003910319,0.00826238,0.1615031,0.01886685,-0.05521164,-0.1497587,0.03150838,0.06105957,-0.1010577,0,0,0,1
Turn45Left,107,-321.4055,86.28767,1423.443,-1.449241,-77.63754,19.71861,8.664116,-69.79297,-51.06351,0.004382324,0.04379832,0.1667969,0.007712865,-0.07556254,-0.1956875,0.02801576,0.0697408,-0.08334249,0,0,0,1
Turn45Left,108,-321.2671,88.69598,1428.632,-0.6267496,-80.47889,10.73832,9.807019,-66.67771,-52.55582,0.004612223,0.080277,0.1729655,0.02741638,-0.09471156,-0.2993428,0.03809678,0.1038419,-0.04974365,0,0,0,1
Turn45Left,109,-321.1291,89.29707,1434.032,-0.8240632,-80.94168,3.414857,10.17443,-62.36439,-52.62698,0.004600016,0.02003606,0.1799967,-0.006577118,-0.01542638,-0.2441154,0.01224686,0.1437773,-0.002372106,0,0,0,1
Turn45Left,110,-320.9987,89.12619,1439.67,-0.09947288,-80.56107,-4.390627,11.54892,-58.80694,-50.34726,0.00434672,-0.005695852,0.187911,0.02415301,0.01268692,-0.2601828,0.04581661,0.1185818,0.07599068,0,0,0,1
Turn45Left,111,-320.8832,89.11214,1445.227,0.7221178,-80.52232,-9.258268,12.56894,-57.53078,-46.80753,0.003849284,-0.0004684448,0.1852295,0.02738636,0.001291911,-0.1622547,0.03400052,0.04253871,0.1179909,0,0,0,1
Turn45Left,112,-320.7899,89.71606,1450.397,1.465362,-80.63483,-13.87654,13.40141,-58.40481,-42.60851,0.003112793,0.02013092,0.172347,0.02477481,-0.00375061,-0.1539426,0.02774893,-0.02913437,0.1399676,0,0,0,1
Turn45Left,113,-320.7259,90.61965,1455.224,2.270993,-80.84644,-18.95444,14.19828,-61.40416,-35.7285,0.002132162,0.03011958,0.1609171,0.02685438,-0.007053629,-0.1692631,0.02656244,-0.09997851,0.2293335,0,0,0,1
Turn45Left,114,-320.6986,91.58272,1459.753,2.239856,-81.10493,-22.55617,14.44058,-65.45349,-30.00877,0.0009094238,0.0321022,0.1509399,-0.001037908,-0.00861613,-0.1200576,0.008076636,-0.1349776,0.1906577,0,0,0,1
Turn45Left,115,-320.7152,92.36506,1464.025,2.070395,-81.35809,-25.3218,14.48802,-69.94539,-23.26139,-0.0005544026,0.02607803,0.1424032,-0.005648693,-0.008438619,-0.09218763,0.001581478,-0.1497299,0.2249125,0,0,0,1
Turn45Left,116,-320.783,92.7265,1468.085,1.810761,-81.16407,-28.08387,14.5573,-74.49039,-15.9152,-0.002259318,0.01204809,0.1353271,-0.008654471,0.006467184,-0.09206912,0.002309227,-0.1515002,0.244873,0,0,0,1
Turn45Left,117,-320.9093,92.42683,1471.976,1.402492,-80.32941,-31.39868,14.48372,-77.88158,-4.896803,-0.004209391,-0.009989167,0.1296997,-0.01360898,0.02782186,-0.1104936,-0.002452564,-0.1130397,0.36728,0,0,0,1
Turn45Left,118,-321.1013,91.3388,1475.741,1.405246,-79.17477,-33.6781,14.19913,-78.95321,3.834948,-0.006398519,-0.0362676,0.1255127,9.178321E-05,0.03848826,-0.07598089,-0.009486293,-0.03572083,0.2910584,0,0,0,1
Turn45Left,119,-321.3662,89.96346,1479.425,1.818323,-78.02078,-36.32905,13.32596,-78.38955,14.46572,-0.00883077,-0.04584478,0.1227865,0.01376925,0.03846614,-0.08836479,-0.02910573,0.01878866,0.3543589,0,0,0,1
Turn45Left,120,-321.6902,89.00313,1483.07,2.641723,-77.18809,-38.085,12.045,-77.759,19.69504,-0.01080119,-0.03201091,0.1215088,0.02744666,0.0277565,-0.05853157,-0.04269883,0.02101822,0.1743107,0,0,0,1
Turn45Left,121,-322.0205,88.78338,1486.72,3.743649,-76.86869,-38.01557,10.50298,-78.00343,23.15383,-0.01100871,-0.007324982,0.1216756,0.03673088,0.01064657,0.00231425,-0.05140053,-0.008147431,0.115293,0,0,0,1
Turn45Left,122,-322.3056,88.53391,1490.419,4.09506,-75.9386,-39.90285,9.470515,-78.82296,24.4038,-0.009503174,-0.008315532,0.1232992,0.01171371,0.03100306,-0.06290932,-0.03441556,-0.02731781,0.0416659,0,0,0,1
Turn45Left,123,-322.4942,88.03856,1494.21,4.086502,-73.41805,-44.46829,8.904104,-79.92374,20.69961,-0.006287639,-0.01651179,0.1263712,-0.0002852758,0.08401845,-0.1521814,-0.01888037,-0.03669256,-0.1234732,0,0,0,1
Turn45Left,124,-322.535,88.43659,1498.137,3.443497,-71.42318,-47.25484,8.710845,-81.01186,15.91604,-0.001359049,0.01326777,0.1308879,-0.02143349,0.06649552,-0.09288495,-0.006441975,-0.03627065,-0.1594524,0,0,0,1
Turn45Left,125,-322.3766,90.24415,1502.243,1.675779,-68.45004,-50.64528,7.943346,-82.08318,7.193567,0.005280558,0.06025187,0.1368652,-0.05892394,0.09910456,-0.1130149,-0.02558332,-0.03571091,-0.290749,0,0,0,1
Turn45Left,126,-321.9676,90.51058,1506.571,-0.2000937,-63.88022,-51.8371,7.212384,-81.82291,0.295167,0.0136322,0.008881124,0.144283,-0.0625291,0.1523275,-0.0397274,-0.02436539,0.008675639,-0.2299467,0,0,0,1
Turn45Left,127,-321.5177,90.14005,1511.166,-2.501532,-59.91469,-50.27436,6.248084,-81.06582,-5.602488,0.01499634,-0.01235097,0.1531535,-0.07671462,0.1321842,0.05209135,-0.03214334,0.02523651,-0.1965885,0,0,0,1
Turn45Left,128,-321.262,89.90362,1516.07,-4.836135,-58.06145,-45.02989,5.877915,-80.56901,-10.74348,0.008523559,-0.007881165,0.1634766,-0.07782008,0.06177457,0.1748159,-0.01233894,0.01656036,-0.1713663,0,0,0,1
Turn45Left,129,-321.1871,90.11612,1520.952,-6.190751,-57.96794,-40.59187,5.791725,-80.57138,-14.36464,0.002496338,0.007083384,0.1627238,-0.04515386,0.003117244,0.1479338,-0.002873007,-7.909139E-05,-0.1207055,0,0,0,1
Turn45Left,130,-321.2796,90.50622,1525.467,-7.355538,-59.30938,-35.96545,5.986529,-80.77767,-17.83975,-0.003083293,0.01300329,0.1505086,-0.03882626,-0.04471474,0.1542141,0.006493473,-0.006876373,-0.115837,0,0,0,1
Turn45Left,131,-321.5261,90.96585,1529.642,-8.745834,-61.89847,-30.47082,6.199779,-81.14398,-20.81956,-0.008216349,0.0153211,0.1391642,-0.0463432,-0.08630308,0.1831543,0.007108323,-0.01221034,-0.09932696,0,0,0,1
Turn45Left,132,-321.9132,91.38699,1533.503,-10.80865,-67.07761,-22.14433,6.524481,-81.6264,-23.98624,-0.01290487,0.01403809,0.1286906,-0.06876055,-0.1726378,0.2775499,0.01082341,-0.01608073,-0.105556,0,0,0,1
Turn45Left,133,-322.4276,91.66159,1537.076,-12.39621,-71.52766,-14.3652,7.06726,-82.18102,-25.61835,-0.01714478,0.009153238,0.1190918,-0.05291856,-0.1483353,0.2593043,0.01809262,-0.01848704,-0.05440369,0,0,0,1
Turn45Left,134,-323.0558,91.6816,1540.387,-14.28287,-76.05697,-2.207716,7.926647,-82.51651,-26.61871,-0.02094116,0.0006670634,0.1103678,-0.06288885,-0.1509768,0.4052493,0.02864625,-0.01118317,-0.03334541,0,0,0,1
Turn45Left,135,-323.7845,91.33899,1543.462,-15.44859,-77.77799,6.512288,8.385956,-82.42043,-27.7189,-0.02428894,-0.01142044,0.1025146,-0.0388573,-0.05736745,0.2906668,0.01531029,0.00320282,-0.03667291,0,0,0,1
Turn45Left,136,-324.6002,90.78309,1546.328,-16.57807,-77.9271,13.826,8.460956,-81.96735,-28.71135,-0.02719116,-0.01853002,0.0955363,-0.03764931,-0.004970296,0.2437905,0.002499994,0.01510264,-0.03308157,0,0,0,1
Turn45Left,137,-325.4896,90.23804,1549.011,-17.35641,-77.85397,19.24981,8.224794,-81.23186,-29.55519,-0.02964681,-0.01816813,0.08942871,-0.02594471,0.002437592,0.1807934,-0.007872041,0.02451604,-0.02812812,0,0,0,1
Turn45Left,138,-326.4393,89.70785,1551.537,-17.33907,-78.26765,22.28514,8.416387,-80.28857,-31.98995,-0.0316569,-0.01767324,0.08419596,0.0005780538,-0.01378937,0.1011777,0.006386407,0.03144302,-0.08115864,0,0,0,1
Turn45Left,139,-327.4359,89.19649,1553.932,-17.20369,-78.79917,21.4284,8.84109,-79.21207,-34.42429,-0.03322042,-0.01704534,0.07983805,0.004512787,-0.01771723,-0.0285579,0.01415679,0.03588333,-0.08114478,0,0,0,1
Turn45Left,140,-328.4661,88.70793,1556.222,-17.71756,-79.18131,17.96494,8.417932,-78.07693,-37.67958,-0.03433838,-0.0162852,0.07634684,-0.01712894,-0.01273804,-0.1154486,-0.01410529,0.03783798,-0.1085097,0,0,0,1
Turn45Left,141,-329.5163,88.24618,1558.434,-17.73224,-79.14688,15.41694,8.565039,-76.95778,-39.608,-0.03500773,-0.01539179,0.07373454,-0.0004894257,0.001147715,-0.08493347,0.004903571,0.03730519,-0.06428058,0,0,0,1
Turn45Left,142,-330.533,88.15125,1560.594,-17.08322,-78.79504,12.2467,9.358993,-75.92918,-41.6805,-0.03388977,-0.003164419,0.071993,0.02163404,0.0117279,-0.1056746,0.02646513,0.0342865,-0.06908315,0,0,0,1
Turn45Left,143,-331.4729,88.76954,1562.728,-15.54848,-79.12249,8.707354,10.87262,-75.10886,-43.28185,-0.03132833,0.02060979,0.07112224,0.05115776,-0.01091487,-0.1179782,0.05045427,0.02734426,-0.05337842,0,0,0,1
Turn45Left,144,-332.3381,90.11437,1564.862,-14.34634,-80.52345,5.674335,11.34641,-74.57983,-44.20834,-0.02884115,0.04482778,0.07113037,0.04007161,-0.04669876,-0.1011006,0.01579307,0.01763407,-0.0308829,0,0,0,1
Turn45Left,145,-333.131,91.55409,1567.022,-13.46127,-82.12201,2.568459,11.40329,-74.36469,-44.33059,-0.02642924,0.04799067,0.0720052,0.02950214,-0.05328522,-0.1035292,0.001895841,0.007171631,-0.004075241,0,0,0,1
Turn45Left,146,-333.8537,92.51006,1569.235,-12.89941,-83.09216,0.3643718,11.02381,-74.48599,-43.13688,-0.02409058,0.03186544,0.07375488,0.01872886,-0.03233821,-0.07346957,-0.01264941,-0.004043579,0.03979034,0,0,0,1
Turn45Left,147,-334.5085,93.07538,1571.526,-13.0425,-83.41237,-2.550371,9.269181,-74.96632,-40.42619,-0.02182821,0.0188441,0.07638346,-0.004769834,-0.01067378,-0.09715808,-0.05848748,-0.01601079,0.09035632,0,0,0,1
Turn45Left,148,-335.0977,93.34322,1573.8,-13.10092,-83.62777,-4.568234,8.013276,-76.0434,-37.72836,-0.0196401,0.008927917,0.07578125,-0.001947276,-0.007180023,-0.06726213,-0.0418635,-0.03590291,0.08992793,0,0,0,1
Turn45Left,149,-335.6235,93.40669,1575.943,-13.1053,-83.76153,-6.64828,6.413621,-77.70255,-32.95966,-0.01752523,0.002115885,0.07144368,-0.0001460393,-0.004458618,-0.06933486,-0.05332182,-0.05530472,0.1589565,0,0,0,1
Turn45Left,150,-336.0881,93.35895,1577.959,-13.01077,-83.83685,-7.961337,5.498629,-79.58732,-28.97283,-0.01548564,-0.001591492,0.06721599,0.003151194,-0.00251058,-0.04376855,-0.03049975,-0.06282578,0.1328942,0,0,0,1
Turn45Left,151,-336.4937,93.29312,1579.852,-12.74823,-83.87689,-8.778235,4.934121,-81.34134,-24.3946,-0.01352132,-0.002194214,0.06310222,0.008751265,-0.00133489,-0.02722996,-0.01881693,-0.05846735,0.1526079,0,0,0,1
Turn45Left,152,-336.8426,93.30235,1581.625,-13.31527,-83.90486,-9.750506,3.433977,-82.72407,-20.31968,-0.01163025,0.0003077189,0.05909017,-0.01890151,-0.000932312,-0.03240903,-0.05000482,-0.04609095,0.1358304,0,0,0,1
Turn45Left,153,-337.1371,93.36624,1583.281,-13.6,-83.94395,-11.44906,2.041208,-83.7599,-15.60828,-0.009814453,0.002129618,0.05518392,-0.00949103,-0.001302846,-0.05661856,-0.04642563,-0.03452759,0.1570466,0,0,0,1
Turn45Left,154,-337.3793,93.4041,1584.823,-13.43725,-84.01733,-12.66865,1.348839,-84.48969,-12.54098,-0.008073934,0.001261902,0.05139567,0.005424945,-0.002445984,-0.04065275,-0.02307897,-0.02432632,0.1022434,0,0,0,1
Turn45Left,155,-337.5715,93.41865,1586.254,-12.63311,-84.14819,-14.16959,1.024645,-84.95428,-9.338653,-0.006406657,0.0004849752,0.04770508,0.02680467,-0.004361979,-0.05003147,-0.01080645,-0.0154864,0.1067443,0,0,0,1
Turn45Left,156,-337.7159,93.41264,1587.578,-12.04918,-84.27953,-15.60579,0.7877437,-85.19455,-7.845475,-0.004814656,-0.0002001445,0.04413249,0.01946443,-0.004378255,-0.04787337,-0.007896721,-0.008009085,0.04977258,0,0,0,1
Turn45Left,157,-337.8148,93.38882,1588.797,-11.61769,-84.34542,-16.75734,0.7427377,-85.25134,-7.709647,-0.003296916,-0.00079422,0.04066162,0.01438316,-0.002196248,-0.03838488,-0.001500201,-0.001892853,0.004527616,0,0,0,1
Turn45Left,158,-337.8705,93.34991,1589.917,-11.17472,-84.3557,-17.39449,1.373917,-85.1655,-8.513946,-0.001854451,-0.001296743,0.03730062,0.01476574,-0.0003425598,-0.02123852,0.02103931,0.002861023,-0.02680996,0,0,0,1
Turn45Left,159,-337.885,93.29868,1590.938,-10.6062,-84.3202,-17.80075,2.41442,-84.97791,-9.13114,-0.0004862467,-0.001707967,0.03404948,0.01895059,0.001183319,-0.01354186,0.03468343,0.006253306,-0.02057314,0,0,0,1
Turn45Left,160,-337.8608,93.23783,1591.865,-10.03726,-84.24874,-18.29954,3.15103,-84.76669,-9.937944,0.0008076986,-0.002028147,0.03090413,0.01896474,0.002381897,-0.01662629,0.02455366,0.007040405,-0.02689349,0,0,0,1
Turn45Left,161,-337.8,93.17014,1592.701,-9.593746,-84.15118,-19.0684,3.585729,-84.58189,-11.30156,0.002027384,-0.002256521,0.02786865,0.01478364,0.003251902,-0.0256286,0.01448996,0.006160228,-0.04545396,0,0,0,1
Turn45Left,162,-337.7048,93.09832,1593.449,-8.801015,-84.03735,-20.20229,4.281756,-84.42212,-12.70811,0.003171794,-0.00239385,0.02494303,0.02642438,0.003794352,-0.03779646,0.02320091,0.005325572,-0.04688473,0,0,0,1
Turn45Left,163,-337.5776,93.02512,1594.113,-8.30142,-83.91708,-20.73736,4.76931,-84.28603,-13.58679,0.004241943,-0.00243988,0.02212321,0.01665316,0.004008993,-0.01783562,0.01625182,0.004536438,-0.02928963,0,0,0,1
Turn45Left,164,-337.4204,92.95329,1594.696,-7.733126,-83.80022,-21.38717,5.348413,-84.17224,-14.52962,0.005237834,-0.002394613,0.01941732,0.01894313,0.003895569,-0.02166036,0.01930342,0.003792826,-0.03142757,0,0,0,1
Turn45Left,165,-337.2357,92.88556,1595.2,-7.500993,-83.69659,-22.00482,5.587278,-84.07941,-15.38638,0.006158447,-0.002257538,0.01680908,0.007737764,0.003454335,-0.02058824,0.007962164,0.003094482,-0.02855876,0,0,0,1
Turn45Left,166,-337.0255,92.82467,1595.63,-7.383811,-83.61603,-22.42064,5.693224,-84.00615,-16.00999,0.007004802,-0.002029673,0.01431885,0.003906075,0.002685293,-0.0138607,0.003531535,0.002441915,-0.02078695,0,0,0,1
Turn45Left,167,-336.7922,92.77455,1595.987,-7.217898,-83.55836,-22.46495,5.81924,-83.95111,-16.25333,0.007776896,-0.001670583,0.01193034,0.005530421,0.001922099,-0.001477178,0.004200522,0.001834615,-0.008111254,0,0,0,1
Turn45Left,168,-336.538,92.7368,1596.277,-7.218218,-83.51615,-22.01435,5.737417,-83.91292,-16.10371,0.008473714,-0.001258341,0.009655762,-1.066526E-05,0.001407115,0.01501993,-0.002727413,0.001273092,0.004987335,0,0,0,1
Turn45Left,169,-336.2651,92.71063,1596.502,-7.21739,-83.4883,-21.84965,5.681061,-83.89022,-16.02469,0.009096273,-0.0008722941,0.007486979,2.760887E-05,0.000928243,0.005490112,-0.001878548,0.0007565816,0.002633921,0,0,0,1
Turn45Left,170,-335.9758,92.69526,1596.665,-7.423977,-83.47375,-21.87217,5.412769,-83.88164,-16.32447,0.009644572,-0.000512441,0.00542806,-0.006886228,0.0004852295,-0.0007506052,-0.008943049,0.0002861023,-0.009992472,0,0,0,1
Turn45Left,171,-335.6722,92.6899,1596.769,-7.477186,-83.4714,-21.97213,5.314587,-83.8858,-16.49311,0.01011861,-0.0001785278,0.003474935,-0.001773628,7.832845E-05,-0.003332138,-0.003272756,-0.000138855,-0.005621402,0,0,0,1
Turn45Left,172,-335.3567,92.69377,1596.818,-7.445319,-83.48019,-21.94429,5.302955,-83.90137,-16.58459,0.01051737,0.0001289368,0.001627604,0.001062234,-0.0002929688,0.0009281794,-0.0003877322,-0.0005187988,-0.003049342,0,0,0,1
Turn45Left,173,-335.0315,92.70609,1596.815,-7.713192,-83.49903,-21.7681,4.94554,-83.92696,-16.6342,0.01084188,0.0004107157,-0.0001017253,-0.008929125,-0.0006281535,0.005872917,-0.01191381,-0.0008529663,-0.001653798,0,0,0,1
Turn45Left,174,-334.6987,92.72608,1596.763,-8.149766,-83.52686,-21.61101,4.44925,-83.9612,-16.67725,0.0110911,0.0006663005,-0.001733398,-0.01455245,-0.0009274801,0.005236499,-0.01654301,-0.001141612,-0.001434835,0,0,0,1
Turn45Left,175,-334.3607,92.75295,1596.665,-8.592574,-83.56258,-21.55079,4.018651,-84.00275,-16.68337,0.01126709,0.0008956909,-0.003251139,-0.01476027,-0.001190949,0.002007167,-0.01435329,-0.001384989,-0.0002042135,0,0,0,1
Turn45Left,176,-334.0197,92.78592,1596.525,-8.87915,-83.60513,-21.2832,3.677949,-84.05022,-16.66643,0.0113678,0.001098887,-0.004663086,-0.009552542,-0.001418304,0.008919843,-0.01135674,-0.001582336,0.0005648931,0,0,0,1
Turn45Left,177,-333.7042,92.8242,1596.346,-8.881085,-83.65343,-21.08253,3.641268,-84.10226,-16.72806,0.01051636,0.001276143,-0.0059611,-6.450017E-05,-0.001609802,0.00668869,-0.001222706,-0.00173467,-0.002054469,0,0,0,1
Turn45Left,178,-333.4395,92.86703,1596.132,-8.983862,-83.7064,-20.95749,3.541328,-84.15751,-16.80742,0.008824666,0.00142746,-0.00715739,-0.003425884,-0.001765696,0.004168192,-0.003331335,-0.001841482,-0.002645302,0,0,0,1
Turn45Left,179,-333.2228,92.9136,1595.884,-9.172945,-83.76295,-20.81049,3.330452,-84.21458,-16.80564,0.007222494,0.001552582,-0.008243815,-0.00630277,-0.001885223,0.004899915,-0.007029184,-0.001902517,5.925497E-05,0,0,0,1
Turn45Left,180,-333.0514,92.96315,1595.608,-9.407502,-83.82202,-20.79518,3.081744,-84.27213,-16.76753,0.005713908,0.00165151,-0.009216309,-0.007818571,-0.001968893,0.0005104701,-0.008290291,-0.001918284,0.001270485,0,0,0,1
Turn45Left,181,-332.9225,93.01488,1595.305,-9.646704,-83.88253,-20.31606,2.844958,-84.32879,-16.73788,0.004294841,0.001724243,-0.01009115,-0.007973385,-0.002016958,0.01597061,-0.007892855,-0.00188853,0.0009883245,0,0,0,1
Turn45Left,182,-332.8335,93.06802,1594.98,-9.849711,-83.9434,-20.37571,2.663989,-84.38318,-16.7364,0.002967326,0.001771291,-0.01084798,-0.006766923,-0.00202891,-0.001988284,-0.006032316,-0.001812998,4.927317E-05,0,0,0,1
Turn45Left,183,-332.7815,93.12177,1594.635,-9.975695,-84.00354,-19.88528,2.455035,-84.43395,-16.70271,0.001732381,0.001791636,-0.01149902,-0.004199441,-0.002004751,0.01634744,-0.006965121,-0.001692454,0.00112311,0,0,0,1
Turn45Left,184,-332.7639,93.17536,1594.273,-9.952158,-84.06189,-19.78677,2.447173,-84.47974,-16.56146,0.000587972,0.00178655,-0.01204427,0.0007845561,-0.001944987,0.003283755,-0.0002620776,-0.001526133,0.004708226,0,0,0,1
